8902102160137,Exo 250g,43.73,50.00,50.00,68.00
2pm cartoon,2pm Cartoon,760.00,790.00,790.00,8.00
8906012071101,Gorkha carton sano,3180.00,3200.00,3200.00,0.00
kitkat 10,Kitkat 10,8.77,10.00,10.00,102.00
8906057900213,Meat Masala  25g,24.00,25.50,30.00,158.00
RS.100 C,Jeera 200g,70.00,100.00,100.00,45.00
8906057900060,"Century chicken ",40.75,50.00,50.00,0.00
8901058868036,KitKat 55g,70.16,80.00,80.00,20.00
8906057900640,Garam Masala 25gm,32.00,40.00,40.00,36.00
8906057900107,Fish masala 50gm,45.00,50.00,50.00,5.00
8906057900251,Momo Masala 25g,24.00,30.00,30.00,38.00
8906057900619,Black pepar 25gm,35.12,38.00,45.00,40.00
8906057901814,Panipuri masala,37.00,45.00,45.00,0.00
8906057900817,Jal jeera 50gm,41.00,45.00,45.00,0.00
8906078070667,Current Mix Masala 200g,75.00,90.00,100.00,58.00
seto teel,Seto teel 100gm,32.00,45.00,45.00,12.00
Soda,Soda 50gm,6.50,10.00,10.00,15.00
710535562378,Paicho Soya Sauce 350gm,55.00,65.00,65.00,8.00
Jeera 100g,Jeera 100g,35.00,55.00,55.00,10.00
8908012768043,Jeera 50g,18.00,25.00,30.00,69.00
8906036150042,Butter Craker carton,975.00,1000.00,1000.00,0.00
8908012768012,Jeera 500g,175.00,220.00,220.00,15.00
jjwano 400g,Jwano 400g,130.00,160.00,160.00,4.00
jwano 100g,Jwano100g,46.00,60.00,60.00,2.00
8901058144345,Kitkat 27.5gm,35.00,40.00,40.00,45.00
Meat Masala 13gm,Meat Masala 13gm,5.25,5.57,10.00,40.00
8906057900299,Sabji Masala 25gm,20.00,25.00,25.00,21.00
8906057900398,Chilli Powder 200g,90.00,110.00,110.00,29.00
8906057900374,Chilli powder 50g,24.00,25.00,30.00,95.00
ajeenamoto,Ajeena moto 200gm,70.00,90.00,90.00,25.00
ajeena moto 13gm,Ajeena moto 13gm,6.00,10.00,10.00,100.00
8901741000019,Wai Wai,16.27,18.33,20.00,405.00
9504000021320,Rum Pum cartoon,451.78,465.00,465.00,131.00
Besar 13gm,Besar 13gm,5.25,5.57,10.00,0.00
8906057900435,Besar 50g,20.00,25.00,25.00,25.00
8906057900442,Besar 100g,36.00,45.00,45.00,6.00
8906057900497,Dhaniya Powder 50gm,19.60,25.00,25.00,12.00
745114094803,Gyan Chakki Aata 2kg,124.00,140.00,140.00,17.00
0FS2009S,Okhati Face Soap,35.00,50.00,50.00,2.00
sishnu,Sishnu Powder 200gm,192.00,225.00,225.00,2.00
sujee,Sujee,35.00,40.00,40.00,37.00
1011,Makai  ko Chamal,98.00,110.00,110.00,7.00
Corn Flour,Corn Flour,57.50,100.00,100.00,18.00
toree pahelo50gm,Toree pahelo 50gm,12.50,15.00,15.00,28.00
toree kalo 13gm,Toree kalo 100gm,25.00,35.00,35.00,0.00
Bire Nun 100gm,Bire Nun 100gm,7.00,8.00,10.00,240.00
Bire Nun 1kg,Bire Nun 1kg,35.00,50.00,50.00,3.00
Mix Masala,Mix Masala 85g (A),28.00,40.00,40.00,14.00
89008232,Milky bar 20g,17.54,20.00,20.00,4.00
8901242297604,Mushroom soup,77.26,80.00,85.00,3.00
8901242199816,Chicken soup,81.81,90.00,90.00,14.00
momo masala,Momo Masala Red (A),30.00,50.00,50.00,0.00
"kismis ",Kismis 150g,76.00,150.00,150.00,6.00
89006511,Nestle Classic 18g,17.55,20.00,20.00,122.00
neps cofee,Nescafe Small,3.63,4.00,5.00,66.00
8901057310062,"Stapler ",65.00,80.00,80.00,9.00
kalo teel 50g,Kalo teel 50g,20.00,30.00,30.00,14.00
8850169047024,Imperial Leather (200gm),87.92,95.00,95.00,8.00
shikhar churot,Shikhar Ice Churot Peti,1670.00,1745.00,1745.00,10.50
6297000323060,Imperial Leather (115gm),54.99,65.00,65.00,11.00
8901058870596,Corn Flakes,267.81,290.00,295.00,1.00
Seto teel50gm,Seto teel 50 gm,20.00,30.00,30.00,0.00
Koshi sacue,"Koshi Sauce ",45.83,50.00,60.00,0.00
Jwano 25g,Jwano 25g,13.00,20.00,20.00,48.00
12 masala 20gm,12 Masala 200gm,70.00,80.00,80.00,0.00
12 masala 25 ko,12 Masala 50gm,17.50,21.00,25.00,35.00
na,Jhola 15,9.14,15.00,15.00,102.00
710535562361,Soya Sause,85.41,100.00,100.00,8.00
(bikash)dalmot,Bikash dalmot 155g,27.00,30.00,35.00,0.00
8901058101577,Maggi Tomato Ketchup 500g,199.99,220.00,220.00,4.00
na,Century Pickle,58.00,75.00,75.00,2.00
710535562545,Vinegar,38.50,45.00,45.00,0.00
710535562514,Paicho Hot & Sweet Sauce,77.08,90.00,90.00,5.00
8901821002193,Dragon carton,2537.37,2575.00,2575.00,29.00
"dragon ",Dragon,211.44,220.00,220.00,265.00
8901242151104,Mixed Vegetable Soup,77.26,85.00,85.00,17.00
8908007475031,Panipuri,155.00,170.00,190.00,14.00
chuk,Chuk,70.00,90.00,90.00,13.00
ghee 200g,Ghee 200g,180.57,220.00,220.00,18.00
8901741001467,Dynamite,37.00,39.00,45.00,231.00
chuk 450ml,Chuk 450ml,140.00,170.00,170.00,1.00
8906057900381,Chilli Powder 100g,48.00,60.00,60.00,25.00
Nauni Ghee,Nauni Ghee,350.00,375.00,375.00,7.00
8901233030548,Dairy Milk 13g,18.19,20.00,20.00,46.00
7622201149406,Dairy Milk 24g,36.36,40.00,40.00,42.00
xtraa soap,Xtraa Soap Cartoon,780.00,800.00,800.00,0.00
9504000021412,Krazy Cheese Ball,3.41,3.75,5.00,128.00
8901741001542,"Mama ",3.78,5.00,5.00,2168.00
mad angles green,Mad Angles green,8.50,10.00,10.00,0.00
mad angles red,Mad Angles Red,8.50,10.00,10.00,0.00
9506000022451,Cheese balls Rumpum,7.00,8.00,10.00,109.00
8901741070449,Chicken cracker 38gm,25.00,27.00,30.00,1.00
8901138512187,Himalaya Neem Face Wash,94.00,100.00,100.00,20.00
na,Gharelu Cooking Oil,130.00,140.00,140.00,79.00
"bon bon biscuits cartoon ",Bourbon Biscuits Cartoon,595.00,610.00,610.00,5.00
mf5ko,Mater fry 5ko,3.25,3.75,5.00,210.00
sukmel 10g,Sukmel 10g,37.00,50.00,50.00,6.00
RS.160,Kaju 100g,140.00,160.00,160.00,5.00
cocacol zoro,Coca cola 1.5ml {carton},788.80,800.00,800.00,1.00
8901314595058,Palmolive HandWash,71.25,80.00,80.00,9.00
RS130A,Furandana 615g,115.00,124.58,130.00,22.00
RS.60 C,Furandana 260g,47.91,55.00,60.00,3.00
8901314563200,Colgate MaxFresh 70g,50.00,55.00,55.00,10.00
4902430299756,Tide Surf 1kg,174.16,190.00,190.00,21.00
Mohit jeera,Mohit Jeera,1425.00,1500.00,1500.00,4.00
8908008772290,Nebiko Sugar Free,40.00,45.00,50.00,0.00
"postman ",Postman oil,110.00,115.00,115.00,104.00
8901058861860,Munch 22.1gm,17.53,20.00,20.00,0.00
cello cocking,Cello Oil,120.00,122.50,125.00,111.00
daldapam,Dalda pam oil,112.50,115.00,115.00,43.00
8906045420778,Inhaler,30.00,45.00,45.00,17.00
745125684932,Sancho,32.65,35.00,35.00,26.00
upakar jeera,"Upakar Jeera ",1625.00,1675.00,1675.00,10.00
anda{egg},Anda {egg},14.28,15.00,15.00,1.00
" khullaataa",Aata (khulla),46.25,55.00,60.00,106.00
maidhakhulla,Maidha (khulla),49.69,55.00,60.00,231.50
RS.170,Kalo dal,142.00,150.00,150.00,43.00
RS140C,Hariyo Matar,112.00,120.00,120.00,33.50
8901314309914,Colgate MaxFresh 150g,90.83,100.00,100.00,1.00
8901396153108,Harpic bathroom Cleaner Floral,132.36,140.00,140.00,0.00
8901888045584,Glucose 500g,149.99,170.00,170.00,5.00
6924183909551,Tass,44.16,46.66,60.00,2.00
104,Chini [suger],86.00,90.00,90.00,76.00
8904035416305,Papaya wash soap free,113.00,120.00,120.00,9.00
na,Pareli Chips,3.50,3.75,5.00,163.00
na,Jeera 400gm,144.00,180.00,180.00,0.00
Sun flower,Sunflower Jeera Masina,1690.00,1730.00,1730.00,0.00
khukurichurot,Khukuri churot,98.34,100.00,100.00,216.00
bijulichurot,"Bijuli churot ",77.05,80.00,80.00,120.00
na,Shikhar Ice churot,167.08,175.00,175.00,79.00
802084125064,Double apple,185.00,200.00,200.00,10.00
8901314021540,Colgate Herbal100g,87.25,95.00,95.00,12.00
8900531600002,Eclairs,75.00,80.00,100.00,17.00
8902434114419,Center Fresh,77.50,80.00,100.00,32.00
birthday,Birthday candle,20.00,40.00,40.00,5.00
8901393020373,Happydent,22.46,23.00,25.00,0.00
8906057900268,Momo Masala 50g,45.00,55.00,55.00,0.00
8901741001276,Zing Wai Wai carton,464.51,475.00,475.00,15.00
4902430346115,Pantene Hairfall Control,443.57,500.00,500.00,1.00
12 masala 100gm,12 Masala 100gm,35.00,45.00,45.00,0.00
8901058873412,Kitkat 12.8g,17.57,20.00,20.00,46.00
manik chand dhup,Manik Chand Dhup,15.00,20.00,20.00,4.00
5005462041566,"Power ",14.58,15.00,20.00,41.00
na,Pani (Water),10.83,11.66,20.00,243.00
na,Hero Light 5watt,100.00,130.00,130.00,0.00
na,Hero Light 9watt,135.00,160.00,160.00,0.00
1120,Popcorn 1000g,112.00,130.00,130.00,4.00
blacktape,black tape,15.50,20.00,20.00,50.00
8906057900114,Garam Masala50gm,57.50,70.00,70.00,0.00
9505000021709,Good life,7.91,8.33,10.00,1103.00
